"x","y","ymin","ymax","se","flipped_aes","PANEL","group","colour","fill","linewidth","linetype","weight","alpha"
1.89706329113924,128.746022812185,105.182101044292,152.309944580078,11.3582101913344,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.92493670886076,127.158007414658,103.143883256812,151.172131572505,11.5752153835983,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.95281012658228,125.507503662776,101.037223782065,149.977783543488,11.7950901833584,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
1.9806835443038,123.792658642178,98.8679278309769,148.717389453379,12.0141432442618,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.00855696202532,122.011619438504,96.6424040829389,147.380834794068,12.2283923379148,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.03643037974684,120.162533137393,94.3675031408202,145.957563133966,12.4336422213068,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.06430379746835,118.243546824486,92.0503754859259,144.436718163046,12.6255531049321,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.09217721518987,116.252807585423,89.698349327717,142.807265843129,12.7996995312977,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.12005063291139,114.188462505843,87.318826792121,141.058098219565,12.9516204139192,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.14792405063291,112.048658671387,84.9191955351299,139.178121807644,13.0768616410669,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.17579746835443,109.831543167694,82.5067519587002,137.156334376687,13.1710130870046,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.20367088607595,107.535263080404,80.088631551697,134.981894609111,13.2297421888372,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.23154430379747,105.157965495157,77.6717412682615,132.644189722053,13.248826541285,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.25941772151899,102.697797497593,75.2626880608057,130.132906934381,13.2241883449927,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.28729113924051,100.152906173352,72.8676964374314,127.438115909273,13.1519341452533,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.31516455696203,97.5214386080742,70.492505860403,124.550371355745,13.0284042876848,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.34303797468354,94.8015418873987,68.142235419733,121.460848355064,12.850238147859,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.37091139240506,91.9913630969657,65.8211976663957,118.161528527536,12.6144638668516,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.39878481012658,89.0890438438416,63.5312290758335,114.64685861185,12.3193004554003,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.4266582278481,86.0923368154835,61.2297036641369,110.95496996683,11.9842111183634,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.45453164556962,82.9984789479888,58.8927685128837,107.104189383094,11.6193615235315,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.48240506329114,79.8046899952742,56.5159491395083,103.09343085104,11.2255683216417,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.51027848101266,76.5081897112559,54.0940189872022,98.9223604353095,10.8040106759791,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.53815189873418,73.1061978498504,51.6207212925712,94.5916744071295,10.3563643268869,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.5660253164557,69.5959341649741,49.088342119644,90.1035262103043,9.88500739661986,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.59389873417722,65.9746184105434,46.4870710247545,85.4621657963323,9.39332855972085,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.62177215189873,62.2394703404747,43.8040560597252,80.6748846212242,8.88618254752426,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.64964556962025,58.3877097086845,41.0220225950345,75.7533968223345,8.37055589882898,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.67751898734177,54.4165562690891,38.1172924215367,70.7158201166415,7.85652178648651,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.70539240506329,50.3232297756049,35.0570541782624,65.5894053729474,7.35855571752468,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.73326582278481,46.1049499821484,31.7959195859481,60.4139803783487,6.89719548702975,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.76113924050633,41.7589366426359,28.2724155428149,55.245457742457,6.50073204751302,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.78901265822785,37.282409510984,24.407460860308,50.15735816166,6.20594374813568,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.81688607594937,32.6783794448129,20.112379838487,45.2443790511387,6.05702506563849,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.84475949367089,27.958180749171,15.3116308018224,40.6047306965195,6.09585169701725,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.8726329113924,23.1195372711521,9.95371697571321,36.2853575665909,6.34614881724334,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.90050632911392,18.159523189006,4.02802030533329,32.2910260726787,6.81162421320297,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.92837974683544,13.0700717565559,-2.44670912601431,28.5868526391262,7.47935171798309,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.95625316455696,7.84772411780871,-9.42914435171105,25.1245925873285,8.32774380503247,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
2.98412658227848,2.50249293865102,-16.8552696374111,21.8602555147132,9.33077007887715,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
3.012,-2.95546929956297,-24.6631013583821,18.7521627592562,10.4634470487915,FALSE,"1",-1,"#3366FF","grey60",1,1,1,0.4
