poly_id,poly_name,age_group,year,attr_pop
5001,Medellín-Antioquia,0-5,2020,178495
5001,Medellín-Antioquia,11-15,2020,164298
5001,Medellín-Antioquia,16-20,2020,195340
5001,Medellín-Antioquia,21-25,2020,233536
5001,Medellín-Antioquia,26-30,2020,235320
5001,Medellín-Antioquia,31-35,2020,208776
5001,Medellín-Antioquia,36-40,2020,188665
5001,Medellín-Antioquia,41-45,2020,157358
5001,Medellín-Antioquia,46-50,2020,147696
5001,Medellín-Antioquia,51-55,2020,158366
5001,Medellín-Antioquia,56-60,2020,147388
5001,Medellín-Antioquia,6-10,2020,151956
5001,Medellín-Antioquia,61-65,2020,120120
5001,Medellín-Antioquia,66-70,2020,91483
5001,Medellín-Antioquia,71-75,2020,65496
5001,Medellín-Antioquia,76-80+,2020,89131
5002,Abejorral-Antioquia,0-5,2020,1563
5002,Abejorral-Antioquia,11-15,2020,1626
5002,Abejorral-Antioquia,16-20,2020,1596
5002,Abejorral-Antioquia,21-25,2020,1367
5002,Abejorral-Antioquia,26-30,2020,1221
5002,Abejorral-Antioquia,31-35,2020,1265
5002,Abejorral-Antioquia,36-40,2020,1434
5002,Abejorral-Antioquia,41-45,2020,1337
5002,Abejorral-Antioquia,46-50,2020,1204
5002,Abejorral-Antioquia,51-55,2020,1254
5002,Abejorral-Antioquia,56-60,2020,1307
5002,Abejorral-Antioquia,6-10,2020,1479
5002,Abejorral-Antioquia,61-65,2020,1196
5002,Abejorral-Antioquia,66-70,2020,903
5002,Abejorral-Antioquia,71-75,2020,646
5002,Abejorral-Antioquia,76-80+,2020,889
5004,Abriaquí-Antioquia,0-5,2020,256
5004,Abriaquí-Antioquia,11-15,2020,216
5004,Abriaquí-Antioquia,16-20,2020,231
5004,Abriaquí-Antioquia,21-25,2020,203
5004,Abriaquí-Antioquia,26-30,2020,169
5004,Abriaquí-Antioquia,31-35,2020,184
5004,Abriaquí-Antioquia,36-40,2020,190
5004,Abriaquí-Antioquia,41-45,2020,166
5004,Abriaquí-Antioquia,46-50,2020,157
5004,Abriaquí-Antioquia,51-55,2020,169
5004,Abriaquí-Antioquia,56-60,2020,153
5004,Abriaquí-Antioquia,6-10,2020,212
5004,Abriaquí-Antioquia,61-65,2020,121
5004,Abriaquí-Antioquia,66-70,2020,96
5004,Abriaquí-Antioquia,71-75,2020,85
5004,Abriaquí-Antioquia,76-80+,2020,127
5021,Alejandría-Antioquia,0-5,2020,501
5021,Alejandría-Antioquia,11-15,2020,348
5021,Alejandría-Antioquia,16-20,2020,341
5021,Alejandría-Antioquia,21-25,2020,322
5021,Alejandría-Antioquia,26-30,2020,313
5021,Alejandría-Antioquia,31-35,2020,324
5021,Alejandría-Antioquia,36-40,2020,311
5021,Alejandría-Antioquia,41-45,2020,258
5021,Alejandría-Antioquia,46-50,2020,259
5021,Alejandría-Antioquia,51-55,2020,285
5021,Alejandría-Antioquia,56-60,2020,281
5021,Alejandría-Antioquia,6-10,2020,377
5021,Alejandría-Antioquia,61-65,2020,230
5021,Alejandría-Antioquia,66-70,2020,174
5021,Alejandría-Antioquia,71-75,2020,144
5021,Alejandría-Antioquia,76-80+,2020,230
5030,Amagá-Antioquia,0-5,2020,2434
5030,Amagá-Antioquia,11-15,2020,2238
5030,Amagá-Antioquia,16-20,2020,2463
5030,Amagá-Antioquia,21-25,2020,2626
5030,Amagá-Antioquia,26-30,2020,2535
5030,Amagá-Antioquia,31-35,2020,2287
5030,Amagá-Antioquia,36-40,2020,2191
5030,Amagá-Antioquia,41-45,2020,1967
5030,Amagá-Antioquia,46-50,2020,1966
5030,Amagá-Antioquia,51-55,2020,2115
5030,Amagá-Antioquia,56-60,2020,1928
5030,Amagá-Antioquia,6-10,2020,2096
5030,Amagá-Antioquia,61-65,2020,1532
5030,Amagá-Antioquia,66-70,2020,1113
5030,Amagá-Antioquia,71-75,2020,771
5030,Amagá-Antioquia,76-80+,2020,1021
5031,Amalfi-Antioquia,0-5,2020,2632
5031,Amalfi-Antioquia,11-15,2020,2548
5031,Amalfi-Antioquia,16-20,2020,2461
5031,Amalfi-Antioquia,21-25,2020,2247
5031,Amalfi-Antioquia,26-30,2020,2111
5031,Amalfi-Antioquia,31-35,2020,1943
5031,Amalfi-Antioquia,36-40,2020,1786
5031,Amalfi-Antioquia,41-45,2020,1543
5031,Amalfi-Antioquia,46-50,2020,1485
5031,Amalfi-Antioquia,51-55,2020,1496
5031,Amalfi-Antioquia,56-60,2020,1276
5031,Amalfi-Antioquia,6-10,2020,2400
5031,Amalfi-Antioquia,61-65,2020,1023
5031,Amalfi-Antioquia,66-70,2020,799
5031,Amalfi-Antioquia,71-75,2020,556
5031,Amalfi-Antioquia,76-80+,2020,765
5034,Andes-Antioquia,0-5,2020,3792
5034,Andes-Antioquia,11-15,2020,3349
5034,Andes-Antioquia,16-20,2020,3698
5034,Andes-Antioquia,21-25,2020,3603
5034,Andes-Antioquia,26-30,2020,3255
5034,Andes-Antioquia,31-35,2020,3021
5034,Andes-Antioquia,36-40,2020,3118
5034,Andes-Antioquia,41-45,2020,2858
5034,Andes-Antioquia,46-50,2020,2628
5034,Andes-Antioquia,51-55,2020,2620
5034,Andes-Antioquia,56-60,2020,2513
5034,Andes-Antioquia,6-10,2020,3224
5034,Andes-Antioquia,61-65,2020,2218
5034,Andes-Antioquia,66-70,2020,1711
5034,Andes-Antioquia,71-75,2020,1162
5034,Andes-Antioquia,76-80+,2020,1429
5036,Angelópolis-Antioquia,0-5,2020,484
5036,Angelópolis-Antioquia,11-15,2020,445
5036,Angelópolis-Antioquia,16-20,2020,471
5036,Angelópolis-Antioquia,21-25,2020,448
5036,Angelópolis-Antioquia,26-30,2020,419
5036,Angelópolis-Antioquia,31-35,2020,389
5036,Angelópolis-Antioquia,36-40,2020,385
5036,Angelópolis-Antioquia,41-45,2020,358
5036,Angelópolis-Antioquia,46-50,2020,339
5036,Angelópolis-Antioquia,51-55,2020,369
5036,Angelópolis-Antioquia,56-60,2020,372
5036,Angelópolis-Antioquia,6-10,2020,421
5036,Angelópolis-Antioquia,61-65,2020,310
5036,Angelópolis-Antioquia,66-70,2020,222
5036,Angelópolis-Antioquia,71-75,2020,174
5036,Angelópolis-Antioquia,76-80+,2020,235
5038,Angostura-Antioquia,0-5,2020,1170
5038,Angostura-Antioquia,11-15,2020,1052
5038,Angostura-Antioquia,16-20,2020,1045
5038,Angostura-Antioquia,21-25,2020,929
5038,Angostura-Antioquia,26-30,2020,842
5038,Angostura-Antioquia,31-35,2020,790
5038,Angostura-Antioquia,36-40,2020,767
5038,Angostura-Antioquia,41-45,2020,661
5038,Angostura-Antioquia,46-50,2020,588
5038,Angostura-Antioquia,51-55,2020,600
5038,Angostura-Antioquia,56-60,2020,591
5038,Angostura-Antioquia,6-10,2020,1014
5038,Angostura-Antioquia,61-65,2020,506
5038,Angostura-Antioquia,66-70,2020,383
5038,Angostura-Antioquia,71-75,2020,259
5038,Angostura-Antioquia,76-80+,2020,339
5040,Anorí-Antioquia,0-5,2020,2355
5040,Anorí-Antioquia,11-15,2020,1880
5040,Anorí-Antioquia,16-20,2020,1777
5040,Anorí-Antioquia,21-25,2020,1696
5040,Anorí-Antioquia,26-30,2020,1643
5040,Anorí-Antioquia,31-35,2020,1413
5040,Anorí-Antioquia,36-40,2020,1212
5040,Anorí-Antioquia,41-45,2020,1036
5040,Anorí-Antioquia,46-50,2020,934
5040,Anorí-Antioquia,51-55,2020,853
5040,Anorí-Antioquia,56-60,2020,704
5040,Anorí-Antioquia,6-10,2020,1934
5040,Anorí-Antioquia,61-65,2020,536
5040,Anorí-Antioquia,66-70,2020,411
5040,Anorí-Antioquia,71-75,2020,303
5040,Anorí-Antioquia,76-80+,2020,417
5042,Santa Fé de Antioquia-Antioquia,0-5,2020,2358
5042,Santa Fé de Antioquia-Antioquia,11-15,2020,2196
5042,Santa Fé de Antioquia-Antioquia,16-20,2020,2223
5042,Santa Fé de Antioquia-Antioquia,21-25,2020,2214
5042,Santa Fé de Antioquia-Antioquia,26-30,2020,2185
5042,Santa Fé de Antioquia-Antioquia,31-35,2020,2091
5042,Santa Fé de Antioquia-Antioquia,36-40,2020,1962
5042,Santa Fé de Antioquia-Antioquia,41-45,2020,1649
5042,Santa Fé de Antioquia-Antioquia,46-50,2020,1515
5042,Santa Fé de Antioquia-Antioquia,51-55,2020,1517
5042,Santa Fé de Antioquia-Antioquia,56-60,2020,1376
5042,Santa Fé de Antioquia-Antioquia,6-10,2020,2089
5042,Santa Fé de Antioquia-Antioquia,61-65,2020,1117
5042,Santa Fé de Antioquia-Antioquia,66-70,2020,859
5042,Santa Fé de Antioquia-Antioquia,71-75,2020,656
5042,Santa Fé de Antioquia-Antioquia,76-80+,2020,995
5044,Anzá-Antioquia,0-5,2020,752
5044,Anzá-Antioquia,11-15,2020,652
5044,Anzá-Antioquia,16-20,2020,627
5044,Anzá-Antioquia,21-25,2020,553
5044,Anzá-Antioquia,26-30,2020,509
5044,Anzá-Antioquia,31-35,2020,488
5044,Anzá-Antioquia,36-40,2020,486
5044,Anzá-Antioquia,41-45,2020,451
5044,Anzá-Antioquia,46-50,2020,413
5044,Anzá-Antioquia,51-55,2020,381
5044,Anzá-Antioquia,56-60,2020,324
5044,Anzá-Antioquia,6-10,2020,644
5044,Anzá-Antioquia,61-65,2020,268
5044,Anzá-Antioquia,66-70,2020,213
5044,Anzá-Antioquia,71-75,2020,156
5044,Anzá-Antioquia,76-80+,2020,252
5045,Apartadó-Antioquia,0-5,2020,13919
5045,Apartadó-Antioquia,11-15,2020,12022
5045,Apartadó-Antioquia,16-20,2020,11873
5045,Apartadó-Antioquia,21-25,2020,11906
5045,Apartadó-Antioquia,26-30,2020,11738
5045,Apartadó-Antioquia,31-35,2020,10587
5045,Apartadó-Antioquia,36-40,2020,9392
5045,Apartadó-Antioquia,41-45,2020,7723
5045,Apartadó-Antioquia,46-50,2020,6628
5045,Apartadó-Antioquia,51-55,2020,6079
5045,Apartadó-Antioquia,56-60,2020,4953
5045,Apartadó-Antioquia,6-10,2020,11880
5045,Apartadó-Antioquia,61-65,2020,3478
5045,Apartadó-Antioquia,66-70,2020,2207
5045,Apartadó-Antioquia,71-75,2020,1437
5045,Apartadó-Antioquia,76-80+,2020,1922
5051,Arboletes-Antioquia,0-5,2020,3916
5051,Arboletes-Antioquia,11-15,2020,3162
5051,Arboletes-Antioquia,16-20,2020,2733
5051,Arboletes-Antioquia,21-25,2020,2121
5051,Arboletes-Antioquia,26-30,2020,1953
5051,Arboletes-Antioquia,31-35,2020,1924
5051,Arboletes-Antioquia,36-40,2020,1928
5051,Arboletes-Antioquia,41-45,2020,1767
5051,Arboletes-Antioquia,46-50,2020,1583
5051,Arboletes-Antioquia,51-55,2020,1463
5051,Arboletes-Antioquia,56-60,2020,1306
5051,Arboletes-Antioquia,6-10,2020,3274
5051,Arboletes-Antioquia,61-65,2020,1097
5051,Arboletes-Antioquia,66-70,2020,817
5051,Arboletes-Antioquia,71-75,2020,598
5051,Arboletes-Antioquia,76-80+,2020,868
5055,Argelia-Antioquia,0-5,2020,801
5055,Argelia-Antioquia,11-15,2020,712
5055,Argelia-Antioquia,16-20,2020,652
5055,Argelia-Antioquia,21-25,2020,537
5055,Argelia-Antioquia,26-30,2020,486
5055,Argelia-Antioquia,31-35,2020,499
5055,Argelia-Antioquia,36-40,2020,498
5055,Argelia-Antioquia,41-45,2020,422
5055,Argelia-Antioquia,46-50,2020,389
5055,Argelia-Antioquia,51-55,2020,380
5055,Argelia-Antioquia,56-60,2020,373
5055,Argelia-Antioquia,6-10,2020,699
5055,Argelia-Antioquia,61-65,2020,347
5055,Argelia-Antioquia,66-70,2020,285
5055,Argelia-Antioquia,71-75,2020,207
5055,Argelia-Antioquia,76-80+,2020,258
5059,Armenia-Antioquia,0-5,2020,388
5059,Armenia-Antioquia,11-15,2020,338
5059,Armenia-Antioquia,16-20,2020,328
5059,Armenia-Antioquia,21-25,2020,276
5059,Armenia-Antioquia,26-30,2020,262
5059,Armenia-Antioquia,31-35,2020,281
5059,Armenia-Antioquia,36-40,2020,314
5059,Armenia-Antioquia,41-45,2020,308
5059,Armenia-Antioquia,46-50,2020,330
5059,Armenia-Antioquia,51-55,2020,378
5059,Armenia-Antioquia,56-60,2020,390
5059,Armenia-Antioquia,6-10,2020,334
5059,Armenia-Antioquia,61-65,2020,353
5059,Armenia-Antioquia,66-70,2020,273
5059,Armenia-Antioquia,71-75,2020,205
5059,Armenia-Antioquia,76-80+,2020,316
5079,Barbosa-Antioquia,0-5,2020,3989
5079,Barbosa-Antioquia,11-15,2020,3833
5079,Barbosa-Antioquia,16-20,2020,4248
5079,Barbosa-Antioquia,21-25,2020,4459
5079,Barbosa-Antioquia,26-30,2020,4288
5079,Barbosa-Antioquia,31-35,2020,3993
5079,Barbosa-Antioquia,36-40,2020,3942
5079,Barbosa-Antioquia,41-45,2020,3625
5079,Barbosa-Antioquia,46-50,2020,3570
5079,Barbosa-Antioquia,51-55,2020,3627
5079,Barbosa-Antioquia,56-60,2020,3202
5079,Barbosa-Antioquia,6-10,2020,3513
5079,Barbosa-Antioquia,61-65,2020,2580
5079,Barbosa-Antioquia,66-70,2020,2007
5079,Barbosa-Antioquia,71-75,2020,1507
5079,Barbosa-Antioquia,76-80+,2020,1964
5086,NaN-NaN,0-5,2020,594
5086,NaN-NaN,11-15,2020,596
5086,NaN-NaN,16-20,2020,582
5086,NaN-NaN,21-25,2020,496
5086,NaN-NaN,26-30,2020,409
5086,NaN-NaN,31-35,2020,394
5086,NaN-NaN,36-40,2020,415
5086,NaN-NaN,41-45,2020,410
5086,NaN-NaN,46-50,2020,382
5086,NaN-NaN,51-55,2020,335
5086,NaN-NaN,56-60,2020,276
5086,NaN-NaN,6-10,2020,554
5086,NaN-NaN,61-65,2020,213
5086,NaN-NaN,66-70,2020,157
5086,NaN-NaN,71-75,2020,118
5086,NaN-NaN,76-80+,2020,185
5088,Bello-Antioquia,0-5,2020,42515
5088,Bello-Antioquia,11-15,2020,37635
5088,Bello-Antioquia,16-20,2020,43996
5088,Bello-Antioquia,21-25,2020,52787
5088,Bello-Antioquia,26-30,2020,54253
5088,Bello-Antioquia,31-35,2020,48702
5088,Bello-Antioquia,36-40,2020,43247
5088,Bello-Antioquia,41-45,2020,34841
5088,Bello-Antioquia,46-50,2020,31711
5088,Bello-Antioquia,51-55,2020,32990
5088,Bello-Antioquia,56-60,2020,29635
5088,Bello-Antioquia,6-10,2020,35574
5088,Bello-Antioquia,61-65,2020,23096
5088,Bello-Antioquia,66-70,2020,16517
5088,Bello-Antioquia,71-75,2020,10986
5088,Bello-Antioquia,76-80+,2020,13669
5091,Betania-Antioquia,0-5,2020,952
5091,Betania-Antioquia,11-15,2020,939
5091,Betania-Antioquia,16-20,2020,902
5091,Betania-Antioquia,21-25,2020,777
5091,Betania-Antioquia,26-30,2020,669
5091,Betania-Antioquia,31-35,2020,635
5091,Betania-Antioquia,36-40,2020,667
5091,Betania-Antioquia,41-45,2020,633
5091,Betania-Antioquia,46-50,2020,603
5091,Betania-Antioquia,51-55,2020,598
5091,Betania-Antioquia,56-60,2020,577
5091,Betania-Antioquia,6-10,2020,882
5091,Betania-Antioquia,61-65,2020,490
5091,Betania-Antioquia,66-70,2020,358
5091,Betania-Antioquia,71-75,2020,261
5091,Betania-Antioquia,76-80+,2020,341
5093,Betulia-Antioquia,0-5,2020,1659
5093,Betulia-Antioquia,11-15,2020,1496
5093,Betulia-Antioquia,16-20,2020,1436
5093,Betulia-Antioquia,21-25,2020,1249
5093,Betulia-Antioquia,26-30,2020,1113
5093,Betulia-Antioquia,31-35,2020,1017
5093,Betulia-Antioquia,36-40,2020,1038
5093,Betulia-Antioquia,41-45,2020,1001
5093,Betulia-Antioquia,46-50,2020,939
5093,Betulia-Antioquia,51-55,2020,881
5093,Betulia-Antioquia,56-60,2020,769
5093,Betulia-Antioquia,6-10,2020,1446
5093,Betulia-Antioquia,61-65,2020,623
5093,Betulia-Antioquia,66-70,2020,467
5093,Betulia-Antioquia,71-75,2020,332
5093,Betulia-Antioquia,76-80+,2020,430
5101,Ciudad Bolívar-Antioquia,0-5,2020,2232
5101,Ciudad Bolívar-Antioquia,11-15,2020,2128
5101,Ciudad Bolívar-Antioquia,16-20,2020,2062
5101,Ciudad Bolívar-Antioquia,21-25,2020,1952
5101,Ciudad Bolívar-Antioquia,26-30,2020,1863
5101,Ciudad Bolívar-Antioquia,31-35,2020,1750
5101,Ciudad Bolívar-Antioquia,36-40,2020,1702
5101,Ciudad Bolívar-Antioquia,41-45,2020,1558
5101,Ciudad Bolívar-Antioquia,46-50,2020,1565
5101,Ciudad Bolívar-Antioquia,51-55,2020,1687
5101,Ciudad Bolívar-Antioquia,56-60,2020,1572
5101,Ciudad Bolívar-Antioquia,6-10,2020,2019
5101,Ciudad Bolívar-Antioquia,61-65,2020,1311
5101,Ciudad Bolívar-Antioquia,66-70,2020,989
5101,Ciudad Bolívar-Antioquia,71-75,2020,705
5101,Ciudad Bolívar-Antioquia,76-80+,2020,1218
5107,Briceño-Antioquia,0-5,2020,1007
5107,Briceño-Antioquia,11-15,2020,818
5107,Briceño-Antioquia,16-20,2020,743
5107,Briceño-Antioquia,21-25,2020,639
5107,Briceño-Antioquia,26-30,2020,608
5107,Briceño-Antioquia,31-35,2020,569
5107,Briceño-Antioquia,36-40,2020,540
5107,Briceño-Antioquia,41-45,2020,446
5107,Briceño-Antioquia,46-50,2020,395
5107,Briceño-Antioquia,51-55,2020,390
5107,Briceño-Antioquia,56-60,2020,348
5107,Briceño-Antioquia,6-10,2020,836
5107,Briceño-Antioquia,61-65,2020,267
5107,Briceño-Antioquia,66-70,2020,191
5107,Briceño-Antioquia,71-75,2020,139
5107,Briceño-Antioquia,76-80+,2020,184
5113,Buriticá-Antioquia,0-5,2020,1111
5113,Buriticá-Antioquia,11-15,2020,881
5113,Buriticá-Antioquia,16-20,2020,858
5113,Buriticá-Antioquia,21-25,2020,811
5113,Buriticá-Antioquia,26-30,2020,742
5113,Buriticá-Antioquia,31-35,2020,664
5113,Buriticá-Antioquia,36-40,2020,621
5113,Buriticá-Antioquia,41-45,2020,540
5113,Buriticá-Antioquia,46-50,2020,485
5113,Buriticá-Antioquia,51-55,2020,454
5113,Buriticá-Antioquia,56-60,2020,395
5113,Buriticá-Antioquia,6-10,2020,901
5113,Buriticá-Antioquia,61-65,2020,335
5113,Buriticá-Antioquia,66-70,2020,255
5113,Buriticá-Antioquia,71-75,2020,207
5113,Buriticá-Antioquia,76-80+,2020,374
5120,Cáceres-Antioquia,0-5,2020,4520
5120,Cáceres-Antioquia,11-15,2020,3312
5120,Cáceres-Antioquia,16-20,2020,2891
5120,Cáceres-Antioquia,21-25,2020,2296
5120,Cáceres-Antioquia,26-30,2020,2022
5120,Cáceres-Antioquia,31-35,2020,1903
5120,Cáceres-Antioquia,36-40,2020,1791
5120,Cáceres-Antioquia,41-45,2020,1560
5120,Cáceres-Antioquia,46-50,2020,1402
5120,Cáceres-Antioquia,51-55,2020,1308
5120,Cáceres-Antioquia,56-60,2020,1112
5120,Cáceres-Antioquia,6-10,2020,3566
5120,Cáceres-Antioquia,61-65,2020,856
5120,Cáceres-Antioquia,66-70,2020,629
5120,Cáceres-Antioquia,71-75,2020,471
5120,Cáceres-Antioquia,76-80+,2020,717
5125,Caicedo-Antioquia,0-5,2020,972
5125,Caicedo-Antioquia,11-15,2020,779
5125,Caicedo-Antioquia,16-20,2020,743
5125,Caicedo-Antioquia,21-25,2020,687
5125,Caicedo-Antioquia,26-30,2020,663
5125,Caicedo-Antioquia,31-35,2020,613
5125,Caicedo-Antioquia,36-40,2020,585
5125,Caicedo-Antioquia,41-45,2020,514
5125,Caicedo-Antioquia,46-50,2020,459
5125,Caicedo-Antioquia,51-55,2020,419
5125,Caicedo-Antioquia,56-60,2020,352
5125,Caicedo-Antioquia,6-10,2020,798
5125,Caicedo-Antioquia,61-65,2020,293
5125,Caicedo-Antioquia,66-70,2020,240
5125,Caicedo-Antioquia,71-75,2020,189
5125,Caicedo-Antioquia,76-80+,2020,230
5129,Caldas-Antioquia,0-5,2020,5381
5129,Caldas-Antioquia,11-15,2020,5122
5129,Caldas-Antioquia,16-20,2020,6080
5129,Caldas-Antioquia,21-25,2020,7242
5129,Caldas-Antioquia,26-30,2020,7324
5129,Caldas-Antioquia,31-35,2020,6648
5129,Caldas-Antioquia,36-40,2020,6283
5129,Caldas-Antioquia,41-45,2020,5521
5129,Caldas-Antioquia,46-50,2020,5422
5129,Caldas-Antioquia,51-55,2020,5829
5129,Caldas-Antioquia,56-60,2020,5408
5129,Caldas-Antioquia,6-10,2020,4659
5129,Caldas-Antioquia,61-65,2020,4367
5129,Caldas-Antioquia,66-70,2020,3220
5129,Caldas-Antioquia,71-75,2020,2197
5129,Caldas-Antioquia,76-80+,2020,2720
5134,Campamento-Antioquia,0-5,2020,986
5134,Campamento-Antioquia,11-15,2020,972
5134,Campamento-Antioquia,16-20,2020,866
5134,Campamento-Antioquia,21-25,2020,708
5134,Campamento-Antioquia,26-30,2020,627
5134,Campamento-Antioquia,31-35,2020,604
5134,Campamento-Antioquia,36-40,2020,587
5134,Campamento-Antioquia,41-45,2020,506
5134,Campamento-Antioquia,46-50,2020,456
5134,Campamento-Antioquia,51-55,2020,462
5134,Campamento-Antioquia,56-60,2020,429
5134,Campamento-Antioquia,6-10,2020,925
5134,Campamento-Antioquia,61-65,2020,356
5134,Campamento-Antioquia,66-70,2020,265
5134,Campamento-Antioquia,71-75,2020,201
5134,Campamento-Antioquia,76-80+,2020,293
5138,Cañasgordas-Antioquia,0-5,2020,1494
5138,Cañasgordas-Antioquia,11-15,2020,1361
5138,Cañasgordas-Antioquia,16-20,2020,1320
5138,Cañasgordas-Antioquia,21-25,2020,1153
5138,Cañasgordas-Antioquia,26-30,2020,1030
5138,Cañasgordas-Antioquia,31-35,2020,976
5138,Cañasgordas-Antioquia,36-40,2020,971
5138,Cañasgordas-Antioquia,41-45,2020,875
5138,Cañasgordas-Antioquia,46-50,2020,837
5138,Cañasgordas-Antioquia,51-55,2020,868
5138,Cañasgordas-Antioquia,56-60,2020,851
5138,Cañasgordas-Antioquia,6-10,2020,1312
5138,Cañasgordas-Antioquia,61-65,2020,750
5138,Cañasgordas-Antioquia,66-70,2020,585
5138,Cañasgordas-Antioquia,71-75,2020,455
5138,Cañasgordas-Antioquia,76-80+,2020,714
5142,Caracolí-Antioquia,0-5,2020,414
5142,Caracolí-Antioquia,11-15,2020,312
5142,Caracolí-Antioquia,16-20,2020,308
5142,Caracolí-Antioquia,21-25,2020,307
5142,Caracolí-Antioquia,26-30,2020,295
5142,Caracolí-Antioquia,31-35,2020,274
5142,Caracolí-Antioquia,36-40,2020,263
5142,Caracolí-Antioquia,41-45,2020,254
5142,Caracolí-Antioquia,46-50,2020,280
5142,Caracolí-Antioquia,51-55,2020,318
5142,Caracolí-Antioquia,56-60,2020,304
5142,Caracolí-Antioquia,6-10,2020,326
5142,Caracolí-Antioquia,61-65,2020,252
5142,Caracolí-Antioquia,66-70,2020,207
5142,Caracolí-Antioquia,71-75,2020,180
5142,Caracolí-Antioquia,76-80+,2020,238
5145,Caramanta-Antioquia,0-5,2020,335
5145,Caramanta-Antioquia,11-15,2020,336
5145,Caramanta-Antioquia,16-20,2020,325
5145,Caramanta-Antioquia,21-25,2020,288
5145,Caramanta-Antioquia,26-30,2020,282
5145,Caramanta-Antioquia,31-35,2020,304
5145,Caramanta-Antioquia,36-40,2020,333
5145,Caramanta-Antioquia,41-45,2020,305
5145,Caramanta-Antioquia,46-50,2020,297
5145,Caramanta-Antioquia,51-55,2020,317
5145,Caramanta-Antioquia,56-60,2020,321
5145,Caramanta-Antioquia,6-10,2020,311
5145,Caramanta-Antioquia,61-65,2020,308
5145,Caramanta-Antioquia,66-70,2020,241
5145,Caramanta-Antioquia,71-75,2020,162
5145,Caramanta-Antioquia,76-80+,2020,183
5147,Carepa-Antioquia,0-5,2020,5977
5147,Carepa-Antioquia,11-15,2020,5274
5147,Carepa-Antioquia,16-20,2020,5170
5147,Carepa-Antioquia,21-25,2020,4757
5147,Carepa-Antioquia,26-30,2020,4427
5147,Carepa-Antioquia,31-35,2020,4147
5147,Carepa-Antioquia,36-40,2020,3769
5147,Carepa-Antioquia,41-45,2020,2909
5147,Carepa-Antioquia,46-50,2020,2326
5147,Carepa-Antioquia,51-55,2020,2134
5147,Carepa-Antioquia,56-60,2020,1772
5147,Carepa-Antioquia,6-10,2020,5159
5147,Carepa-Antioquia,61-65,2020,1257
5147,Carepa-Antioquia,66-70,2020,814
5147,Carepa-Antioquia,71-75,2020,535
5147,Carepa-Antioquia,76-80+,2020,716
5148,El Carmen de Viboral-Antioquia,0-5,2020,6034
5148,El Carmen de Viboral-Antioquia,11-15,2020,4750
5148,El Carmen de Viboral-Antioquia,16-20,2020,5110
5148,El Carmen de Viboral-Antioquia,21-25,2020,5513
5148,El Carmen de Viboral-Antioquia,26-30,2020,5370
5148,El Carmen de Viboral-Antioquia,31-35,2020,4985
5148,El Carmen de Viboral-Antioquia,36-40,2020,4831
5148,El Carmen de Viboral-Antioquia,41-45,2020,4086
5148,El Carmen de Viboral-Antioquia,46-50,2020,3508
5148,El Carmen de Viboral-Antioquia,51-55,2020,3364
5148,El Carmen de Viboral-Antioquia,56-60,2020,3044
5148,El Carmen de Viboral-Antioquia,6-10,2020,4795
5148,El Carmen de Viboral-Antioquia,61-65,2020,2530
5148,El Carmen de Viboral-Antioquia,66-70,2020,1904
5148,El Carmen de Viboral-Antioquia,71-75,2020,1281
5148,El Carmen de Viboral-Antioquia,76-80+,2020,1476
5150,Carolina-Antioquia,0-5,2020,216
5150,Carolina-Antioquia,11-15,2020,260
5150,Carolina-Antioquia,16-20,2020,277
5150,Carolina-Antioquia,21-25,2020,264
5150,Carolina-Antioquia,26-30,2020,273
5150,Carolina-Antioquia,31-35,2020,267
5150,Carolina-Antioquia,36-40,2020,252
5150,Carolina-Antioquia,41-45,2020,249
5150,Carolina-Antioquia,46-50,2020,278
5150,Carolina-Antioquia,51-55,2020,323
5150,Carolina-Antioquia,56-60,2020,306
5150,Carolina-Antioquia,6-10,2020,216
5150,Carolina-Antioquia,61-65,2020,242
5150,Carolina-Antioquia,66-70,2020,189
5150,Carolina-Antioquia,71-75,2020,148
5150,Carolina-Antioquia,76-80+,2020,212
5154,Caucasia-Antioquia,0-5,2020,11492
5154,Caucasia-Antioquia,11-15,2020,9208
5154,Caucasia-Antioquia,16-20,2020,8561
5154,Caucasia-Antioquia,21-25,2020,8057
5154,Caucasia-Antioquia,26-30,2020,7731
5154,Caucasia-Antioquia,31-35,2020,7098
5154,Caucasia-Antioquia,36-40,2020,6457
5154,Caucasia-Antioquia,41-45,2020,5333
5154,Caucasia-Antioquia,46-50,2020,4705
5154,Caucasia-Antioquia,51-55,2020,4591
5154,Caucasia-Antioquia,56-60,2020,4001
5154,Caucasia-Antioquia,6-10,2020,9520
5154,Caucasia-Antioquia,61-65,2020,3080
5154,Caucasia-Antioquia,66-70,2020,2148
5154,Caucasia-Antioquia,71-75,2020,1434
5154,Caucasia-Antioquia,76-80+,2020,2011
5172,Chigorodó-Antioquia,0-5,2020,6974
5172,Chigorodó-Antioquia,11-15,2020,6195
5172,Chigorodó-Antioquia,16-20,2020,5864
5172,Chigorodó-Antioquia,21-25,2020,5428
5172,Chigorodó-Antioquia,26-30,2020,5013
5172,Chigorodó-Antioquia,31-35,2020,4515
5172,Chigorodó-Antioquia,36-40,2020,4122
5172,Chigorodó-Antioquia,41-45,2020,3358
5172,Chigorodó-Antioquia,46-50,2020,2845
5172,Chigorodó-Antioquia,51-55,2020,2624
