Dates;InfectadosNoVacunados;InfectadosPrimeraDosis;InfectadosEsquemaCompleto;InfectadosDosisRefuerzo;InfectadosTotal;HospitalizadosNoVacunados;HospitalizadosPrimeraDosis;HospitalizadosEsquemaCompleto;HospitalizadosDosisRefuerzo;HospitalizadosTotal;MuertesNoVacunados;MuertesPrimeraDosis;MuertesEsquemaCompleto;MuertesDosisRefuerzo;MuertesTotal
14/07/2021 0:00;16394;558;997;0;17949;343;55;77;0;475;330;91;86;0;507
15/07/2021 0:00;15265;586;1117;0;16968;361;35;77;0;473;363;83;78;0;524
16/07/2021 0:00;16006;533;946;0;17485;383;53;88;0;524;341;80;93;0;514
17/07/2021 0:00;12628;512;844;0;13984;327;29;67;0;423;281;70;78;0;429
18/07/2021 0:00;7469;493;863;0;8825;297;38;51;0;386;311;74;68;0;453
19/07/2021 0:00;11939;541;963;0;13443;260;37;48;0;345;256;68;64;0;388
20/07/2021 0:00;6504;505;824;0;7833;263;41;51;0;355;283;57;67;0;407
21/07/2021 0:00;10065;458;813;0;11336;329;36;89;0;454;289;53;69;0;411
22/07/2021 0:00;10846;508;885;0;12239;284;43;59;0;386;252;60;65;0;377
23/07/2021 0:00;10533;459;871;0;11863;292;47;83;0;422;265;54;48;0;367
24/07/2021 0:00;8871;451;821;0;10143;221;33;71;0;325;235;44;58;0;337
25/07/2021 0:00;4596;418;750;0;5764;203;36;62;0;301;203;51;70;0;324
26/07/2021 0:00;7453;537;980;0;8970;237;25;67;0;329;216;34;76;0;326
27/07/2021 0:00;7129;450;817;0;8396;212;24;73;0;309;239;49;61;0;349
28/07/2021 0:00;7525;375;746;0;8646;199;36;60;0;295;229;43;71;0;343
29/07/2021 0:00;7611;375;722;0;8708;214;28;62;0;304;204;54;70;0;328
30/07/2021 0:00;7162;405;787;0;8354;171;20;55;0;246;178;34;50;0;262
31/07/2021 0:00;5539;316;638;0;6493;160;24;46;0;230;190;33;56;0;279
1/08/2021 0:00;3321;276;564;0;4161;116;12;32;0;160;185;34;74;0;293
2/08/2021 0:00;4997;325;675;0;5997;163;17;31;0;211;181;44;50;0;275
3/08/2021 0:00;4982;254;667;0;5903;130;20;46;0;196;139;33;55;0;227
4/08/2021 0:00;4990;254;553;0;5797;124;23;41;0;188;145;22;44;0;211
5/08/2021 0:00;4819;261;628;0;5708;97;14;47;0;158;138;21;50;0;209
6/08/2021 0:00;4658;255;631;0;5544;104;20;38;0;162;158;29;51;0;238
7/08/2021 0:00;2948;214;535;0;3697;121;22;48;0;191;153;22;42;0;217
8/08/2021 0:00;1392;222;506;0;2120;113;17;30;0;160;110;21;43;0;174
9/08/2021 0:00;3097;249;584;0;3930;127;15;44;0;186;145;19;38;0;202
10/08/2021 0:00;3548;202;499;0;4249;107;18;42;0;167;116;23;53;0;192
11/08/2021 0:00;3726;169;431;0;4326;82;20;34;0;136;127;17;35;0;179
12/08/2021 0:00;3276;140;403;0;3819;100;14;32;0;146;105;29;39;0;173
13/08/2021 0:00;3311;196;457;0;3964;88;11;36;0;135;99;14;39;0;152
14/08/2021 0:00;2246;190;407;0;2843;59;15;25;0;99;111;10;30;0;151
15/08/2021 0:00;1231;186;374;0;1791;71;7;23;0;101;112;14;28;0;154
16/08/2021 0:00;785;192;439;0;1416;69;8;39;0;116;98;18;29;0;145
17/08/2021 0:00;1937;204;483;0;2624;107;14;41;0;162;97;8;32;0;137
18/08/2021 0:00;2225;186;441;0;2852;76;10;36;0;122;90;11;40;0;141
19/08/2021 0:00;2362;205;518;0;3085;74;8;22;0;104;88;9;35;0;132
20/08/2021 0:00;2148;233;515;0;2896;51;7;27;0;85;98;16;24;0;138
21/08/2021 0:00;1717;180;411;0;2308;51;10;33;0;94;90;12;29;0;131
22/08/2021 0:00;928;125;362;0;1415;41;5;21;0;67;70;9;35;0;114
23/08/2021 0:00;1695;199;437;0;2331;51;4;29;0;84;104;10;28;0;142
24/08/2021 0:00;1513;181;399;0;2093;46;3;30;0;79;80;11;25;0;116
25/08/2021 0:00;1491;157;430;0;2078;50;9;23;0;82;75;10;21;0;106
26/08/2021 0:00;1701;187;429;0;2317;73;4;33;0;110;61;7;24;0;92
27/08/2021 0:00;1561;163;424;0;2148;34;6;29;0;69;80;8;23;0;111
28/08/2021 0:00;1488;123;319;0;1930;41;6;27;0;74;70;4;23;0;97
29/08/2021 0:00;464;118;287;0;869;36;5;25;0;66;71;11;23;0;105
30/08/2021 0:00;1178;146;348;0;1672;51;13;17;0;81;60;6;14;0;80
31/08/2021 0:00;1282;132;336;0;1750;42;5;19;0;66;74;10;18;0;102
1/09/2021 0:00;1121;169;392;0;1682;33;4;23;0;60;65;10;10;0;85
2/09/2021 0:00;1032;174;405;0;1611;34;3;16;0;53;46;8;25;0;79
3/09/2021 0:00;1296;161;348;0;1805;41;5;17;0;63;60;9;18;0;87
4/09/2021 0:00;910;156;325;0;1391;31;3;16;0;50;46;8;13;0;67
5/09/2021 0:00;248;140;285;0;673;32;2;17;0;51;39;4;28;0;71
6/09/2021 0:00;667;190;429;0;1286;44;6;22;0;72;37;8;12;0;57
7/09/2021 0:00;828;157;411;0;1396;43;5;11;0;59;69;9;17;0;95
8/09/2021 0:00;1162;148;366;0;1676;33;3;20;0;56;51;6;18;0;75
9/09/2021 0:00;972;181;423;0;1576;32;9;14;0;55;65;5;21;0;91
10/09/2021 0:00;1087;167;430;0;1684;31;4;24;0;59;44;3;19;0;66
11/09/2021 0:00;848;143;378;0;1369;34;6;16;0;56;59;8;24;0;91
12/09/2021 0:00;128;157;384;0;669;19;4;16;0;39;63;2;14;0;79
13/09/2021 0:00;545;182;502;0;1229;35;8;24;0;67;56;5;15;0;76
14/09/2021 0:00;932;172;453;0;1557;32;3;20;0;55;62;5;16;0;83
15/09/2021 0:00;1031;172;430;0;1633;41;6;22;0;69;48;5;12;0;65
16/09/2021 0:00;1040;175;431;0;1646;32;7;26;0;65;55;1;19;0;75
17/09/2021 0:00;865;215;430;0;1510;29;2;17;0;48;36;3;22;0;61
18/09/2021 0:00;678;160;415;0;1253;31;7;12;0;50;45;6;16;0;67
19/09/2021 0:00;108;167;397;1;673;42;3;18;0;63;43;4;15;0;62
20/09/2021 0:00;527;218;498;0;1243;35;8;22;0;65;54;3;15;0;72
21/09/2021 0:00;850;205;477;0;1532;39;2;18;0;59;48;5;18;0;71
22/09/2021 0:00;877;181;437;0;1495;24;2;17;0;43;55;4;14;0;73
23/09/2021 0:00;986;172;462;0;1620;30;5;19;0;54;54;2;16;0;72
24/09/2021 0:00;885;183;422;0;1490;34;1;15;0;50;53;9;15;0;77
25/09/2021 0:00;692;136;364;0;1192;15;6;17;0;38;26;5;17;0;48
26/09/2021 0:00;211;163;330;0;704;31;3;18;0;52;48;10;16;0;74
27/09/2021 0:00;716;161;374;0;1251;31;4;38;0;73;58;3;17;0;78
28/09/2021 0:00;950;172;403;0;1525;34;4;22;0;60;20;3;22;0;45
29/09/2021 0:00;929;165;440;0;1534;27;3;16;0;46;47;6;13;0;66
30/09/2021 0:00;998;182;509;0;1689;20;3;24;0;47;47;2;10;0;59
1/10/2021 0:00;799;191;478;0;1468;21;3;13;0;37;56;5;8;0;69
2/10/2021 0:00;661;135;405;0;1201;13;2;13;0;28;57;6;14;0;77
3/10/2021 0:00;135;120;394;0;649;22;3;15;0;40;41;2;13;0;56
4/10/2021 0:00;653;181;460;0;1294;22;7;24;0;53;53;2;13;0;68
5/10/2021 0:00;862;136;479;0;1477;21;8;22;0;51;59;5;18;0;82
6/10/2021 0:00;997;157;464;0;1618;24;8;18;0;50;45;0;13;0;58
7/10/2021 0:00;831;183;474;0;1488;31;4;17;0;52;44;2;14;0;60
8/10/2021 0:00;909;210;506;0;1625;33;5;16;0;54;57;3;12;0;72
9/10/2021 0:00;811;129;323;0;1263;22;2;13;0;37;49;2;13;0;64
10/10/2021 0:00;22;169;404;0;595;23;3;19;0;45;49;4;15;0;68
11/10/2021 0:00;603;177;454;0;1234;39;4;21;0;64;59;4;18;0;81
12/10/2021 0:00;890;158;475;0;1523;36;7;15;0;58;41;6;15;0;62
13/10/2021 0:00;977;133;399;0;1509;21;0;23;0;44;50;1;11;0;62
14/10/2021 0:00;1106;130;343;0;1579;29;4;9;0;42;50;5;15;0;70
15/10/2021 0:00;871;135;483;0;1489;26;6;19;0;51;47;3;15;0;65
16/10/2021 0:00;674;167;443;0;1284;15;3;25;0;43;55;7;13;0;75
17/10/2021 0:00;259;129;359;0;747;21;2;20;0;43;42;1;10;0;53
18/10/2021 0:00;248;114;339;0;701;24;8;17;0;49;38;3;14;0;55
19/10/2021 0:00;898;134;407;0;1439;25;3;21;0;49;46;5;15;0;66
20/10/2021 0:00;1223;98;340;0;1661;15;5;17;0;37;41;2;13;0;56
21/10/2021 0:00;1372;105;287;0;1764;20;1;14;0;35;56;5;14;0;75
22/10/2021 0:00;1210;81;220;0;1511;18;3;10;0;31;39;6;13;0;58
23/10/2021 0:00;1445;48;114;0;1607;15;2;16;0;33;44;2;12;0;58
24/10/2021 0:00;748;31;70;0;849;9;1;12;0;22;53;4;20;0;77
25/10/2021 0:00;1398;21;88;0;1507;9;1;6;0;16;35;6;23;0;64
26/10/2021 0:00;1931;26;68;0;2025;4;1;1;0;6;39;4;18;0;61
27/10/2021 0:00;1927;3;7;0;1937;0;0;1;0;1;44;6;19;1;70
28/10/2021 0:00;1806;0;0;0;1806;0;0;0;0;0;35;3;14;0;52
29/10/2021 0:00;1737;0;0;0;1737;0;0;0;0;0;45;0;18;1;64
30/10/2021 0:00;1614;0;0;0;1614;0;0;0;0;0;42;5;10;0;57
31/10/2021 0:00;777;0;0;0;777;0;0;0;0;0;49;2;15;0;66
1/11/2021 0:00;631;0;0;0;631;0;0;0;0;0;47;6;17;0;70
2/11/2021 0:00;1445;0;0;0;1445;0;0;0;0;0;50;0;0;0;50
3/11/2021 0:00;1674;0;0;0;1674;0;0;0;0;0;63;0;0;0;63
4/11/2021 0:00;1862;0;0;0;1862;0;0;0;0;0;49;0;0;0;49
5/11/2021 0:00;1760;0;0;0;1760;0;0;0;0;0;50;0;0;0;50
6/11/2021 0:00;864;0;0;0;864;0;0;0;0;0;58;0;0;0;58
7/11/2021 0:00;228;0;0;0;228;0;0;0;0;0;45;0;0;0;45
